@relation all.2024-05-19_15_30_57.893456


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t2, t1, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)]}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t2, t1, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)]}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute TERM2 {e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t2, t1, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)]}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute IMP0 {Implies}
@attribute QUANTIFIERS1 {ForAll, Exists}
@attribute NUM3 NUMERIC
@attribute RELATIONALS3 {<, >, <=, >=}
@attribute TERM3 {e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t2, t1, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)]}
@attribute LOGICALS1 {And, Or}
@attribute TERM4 {e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t2, t1, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)]}
@attribute RELATIONALS4 {<, >, <=, >=}
@attribute NUM4 NUMERIC
@attribute TERM5 {e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t2, t1, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)]}
@attribute RELATIONALS5 {<, >, <=, >=}
@attribute NUM5 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,0,<=,t1,And,t1,<=,27729956,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3161.401516,Implies,ForAll,0,<=,t2,And,t2,<=,5879425,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,54.907735,TRUE
ForAll,0,<=,t1,And,t1,<=,30611960,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2896.138567,Implies,ForAll,0,<=,t2,And,t2,<=,4129722,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,58.520811,TRUE
ForAll,0,<=,t1,And,t1,<=,31819438,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2886.249539,Implies,ForAll,0,<=,t2,And,t2,<=,5416749,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,45.422532,TRUE
ForAll,0,<=,t1,And,t1,<=,20038750,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3158.040628,Implies,ForAll,0,<=,t2,And,t2,<=,4280326,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,40.846014,TRUE
ForAll,0,<=,t1,And,t1,<=,23720458,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3030.518096,Implies,ForAll,0,<=,t2,And,t2,<=,5605028,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,56.082249,TRUE
ForAll,0,<=,t1,And,t1,<=,34603704,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3109.628052,Implies,ForAll,0,<=,t2,And,t2,<=,4935199,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,42.983682,TRUE
ForAll,0,<=,t1,And,t1,<=,24248551,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2818.648124,Implies,ForAll,0,<=,t2,And,t2,<=,9485165,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,58.198731,TRUE
ForAll,0,<=,t1,And,t1,<=,31378887,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3045.733230,Implies,ForAll,0,<=,t2,And,t2,<=,8220229,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,55.475670,TRUE
ForAll,0,<=,t1,And,t1,<=,37179404,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2823.036868,Implies,ForAll,0,<=,t2,And,t2,<=,6347674,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,59.277289,TRUE
ForAll,0,<=,t1,And,t1,<=,36903939,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3094.475795,Implies,ForAll,0,<=,t2,And,t2,<=,4272976,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,47.068164,TRUE
ForAll,0,<=,t1,And,t1,<=,35718136,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2849.445173,Implies,ForAll,0,<=,t2,And,t2,<=,4100588,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,43.785572,TRUE
ForAll,0,<=,t1,And,t1,<=,30380418,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2870.404700,Implies,ForAll,0,<=,t2,And,t2,<=,7967039,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,52.462114,TRUE
ForAll,0,<=,t1,And,t1,<=,33038114,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2811.803118,Implies,ForAll,0,<=,t2,And,t2,<=,10747522,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,40.078604,TRUE
ForAll,0,<=,t1,And,t1,<=,32530059,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2992.717331,Implies,ForAll,0,<=,t2,And,t2,<=,5248880,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,43.995431,TRUE
ForAll,0,<=,t1,And,t1,<=,30712633,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2826.584920,Implies,ForAll,0,<=,t2,And,t2,<=,8064127,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,50.871196,TRUE
ForAll,0,<=,t1,And,t1,<=,37200530,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3151.923979,Implies,ForAll,0,<=,t2,And,t2,<=,4001424,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,45.854131,TRUE
ForAll,0,<=,t1,And,t1,<=,37880282,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2916.239508,Implies,ForAll,0,<=,t2,And,t2,<=,10813912,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,52.814489,TRUE
ForAll,0,<=,t1,And,t1,<=,37568893,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2971.898803,Implies,ForAll,0,<=,t2,And,t2,<=,10584214,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,40.753644,TRUE
ForAll,0,<=,t1,And,t1,<=,36378272,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2808.002087,Implies,ForAll,0,<=,t2,And,t2,<=,6124941,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,57.299824,TRUE
ForAll,0,<=,t1,And,t1,<=,31219249,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2989.514403,Implies,ForAll,0,<=,t2,And,t2,<=,8258111,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,58.864356,TRUE
ForAll,0,<=,t1,And,t1,<=,32736446,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2833.683284,Implies,ForAll,0,<=,t2,And,t2,<=,10953460,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,41.136072,TRUE
ForAll,0,<=,t1,And,t1,<=,36586171,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2849.138052,Implies,ForAll,0,<=,t2,And,t2,<=,11399194,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,55.836366,TRUE
ForAll,0,<=,t1,And,t1,<=,26595097,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2894.215786,Implies,ForAll,0,<=,t2,And,t2,<=,5000961,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,57.057554,TRUE
ForAll,0,<=,t1,And,t1,<=,20898119,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2966.588734,Implies,ForAll,0,<=,t2,And,t2,<=,8026670,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,54.979934,TRUE
ForAll,0,<=,t1,And,t1,<=,39799284,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3016.346202,Implies,ForAll,0,<=,t2,And,t2,<=,4866076,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,41.465305,TRUE
ForAll,0,<=,t1,And,t1,<=,31760903,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2897.422521,Implies,ForAll,0,<=,t2,And,t2,<=,9422562,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,45.186828,TRUE
ForAll,0,<=,t1,And,t1,<=,21909632,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2975.632978,Implies,ForAll,0,<=,t2,And,t2,<=,4874071,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,54.412575,TRUE
ForAll,0,<=,t1,And,t1,<=,37247717,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3006.205162,Implies,ForAll,0,<=,t2,And,t2,<=,4778092,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,49.968497,TRUE
ForAll,0,<=,t1,And,t1,<=,30384635,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2809.692554,Implies,ForAll,0,<=,t2,And,t2,<=,11348757,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,43.052428,TRUE
ForAll,0,<=,t1,And,t1,<=,31654019,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2946.636374,Implies,ForAll,0,<=,t2,And,t2,<=,5490680,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,50.056529,TRUE
ForAll,0,<=,t1,And,t1,<=,32542647,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2820.193443,Implies,ForAll,0,<=,t2,And,t2,<=,9405192,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,57.080761,TRUE
ForAll,0,<=,t1,And,t1,<=,26226865,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2863.246043,Implies,ForAll,0,<=,t2,And,t2,<=,7936444,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,55.934961,TRUE
ForAll,0,<=,t1,And,t1,<=,33820054,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2881.746851,Implies,ForAll,0,<=,t2,And,t2,<=,11303749,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,43.729914,TRUE
ForAll,0,<=,t1,And,t1,<=,20900957,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2989.140590,Implies,ForAll,0,<=,t2,And,t2,<=,6649220,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,56.943126,TRUE
ForAll,0,<=,t1,And,t1,<=,30986912,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3043.345375,Implies,ForAll,0,<=,t2,And,t2,<=,5375562,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,44.860361,TRUE
ForAll,0,<=,t1,And,t1,<=,36343913,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3032.959684,Implies,ForAll,0,<=,t2,And,t2,<=,8097060,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,45.714217,TRUE
ForAll,0,<=,t1,And,t1,<=,32056425,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3143.502844,Implies,ForAll,0,<=,t2,And,t2,<=,5397365,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,56.081579,TRUE
ForAll,0,<=,t1,And,t1,<=,36104329,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3130.092778,Implies,ForAll,0,<=,t2,And,t2,<=,6676988,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,57.403746,TRUE
ForAll,0,<=,t1,And,t1,<=,21046092,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2995.657381,Implies,ForAll,0,<=,t2,And,t2,<=,5856649,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,59.019627,TRUE
ForAll,0,<=,t1,And,t1,<=,21207343,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2917.297625,Implies,ForAll,0,<=,t2,And,t2,<=,8821955,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,54.896347,TRUE
ForAll,0,<=,t1,And,t1,<=,27724905,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3089.044486,Implies,ForAll,0,<=,t2,And,t2,<=,5289448,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,46.679013,TRUE
ForAll,0,<=,t1,And,t1,<=,38941857,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3050.817868,Implies,ForAll,0,<=,t2,And,t2,<=,11552909,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,49.319628,TRUE
ForAll,0,<=,t1,And,t1,<=,38988367,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2977.615940,Implies,ForAll,0,<=,t2,And,t2,<=,11343776,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,44.063582,TRUE
ForAll,0,<=,t1,And,t1,<=,25707586,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2992.060970,Implies,ForAll,0,<=,t2,And,t2,<=,7513068,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,56.397037,TRUE
ForAll,0,<=,t1,And,t1,<=,22959195,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3028.843669,Implies,ForAll,0,<=,t2,And,t2,<=,10224632,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,58.115412,TRUE
ForAll,0,<=,t1,And,t1,<=,26538489,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2864.413339,Implies,ForAll,0,<=,t2,And,t2,<=,4818525,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,44.642432,TRUE
ForAll,0,<=,t1,And,t1,<=,25120631,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2860.280607,Implies,ForAll,0,<=,t2,And,t2,<=,5881944,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,55.991035,TRUE
ForAll,0,<=,t1,And,t1,<=,33210353,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3056.194920,Implies,ForAll,0,<=,t2,And,t2,<=,5216581,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,45.053357,TRUE
ForAll,0,<=,t1,And,t1,<=,33208184,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2972.215748,Implies,ForAll,0,<=,t2,And,t2,<=,8710369,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,54.097625,TRUE
ForAll,0,<=,t1,And,t1,<=,26343562,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3033.688486,Implies,ForAll,0,<=,t2,And,t2,<=,4825345,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,43.261619,TRUE
ForAll,0,<=,t1,And,t1,<=,37391976,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2890.256276,Implies,ForAll,0,<=,t2,And,t2,<=,4372467,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,50.718495,TRUE
ForAll,0,<=,t1,And,t1,<=,36040084,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2895.467313,Implies,ForAll,0,<=,t2,And,t2,<=,10467065,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,55.360492,TRUE
ForAll,0,<=,t1,And,t1,<=,32416158,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3147.415219,Implies,ForAll,0,<=,t2,And,t2,<=,7337253,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,52.929945,TRUE
ForAll,0,<=,t1,And,t1,<=,22403974,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2918.751999,Implies,ForAll,0,<=,t2,And,t2,<=,7652679,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,53.694901,TRUE
ForAll,0,<=,t1,And,t1,<=,26960941,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2964.617268,Implies,ForAll,0,<=,t2,And,t2,<=,6355062,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,59.631667,TRUE
ForAll,0,<=,t1,And,t1,<=,39885821,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2873.600588,Implies,ForAll,0,<=,t2,And,t2,<=,11611186,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,59.688251,TRUE
ForAll,0,<=,t1,And,t1,<=,33857858,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2999.822502,Implies,ForAll,0,<=,t2,And,t2,<=,5064200,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,56.973537,TRUE
ForAll,0,<=,t1,And,t1,<=,37166523,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3107.465815,Implies,ForAll,0,<=,t2,And,t2,<=,4142842,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,46.872675,TRUE
ForAll,0,<=,t1,And,t1,<=,37559991,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2879.757974,Implies,ForAll,0,<=,t2,And,t2,<=,6830102,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,44.225370,TRUE
ForAll,0,<=,t1,And,t1,<=,25288942,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2865.407123,Implies,ForAll,0,<=,t2,And,t2,<=,4481598,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,44.262916,TRUE
ForAll,0,<=,t1,And,t1,<=,25486211,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2892.023021,Implies,ForAll,0,<=,t2,And,t2,<=,9541300,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,56.216848,TRUE
