@relation all.2024-05-19_15_30_57.893964


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {t2, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {t2, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute TERM2 {t2, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute IMP0 {Implies}
@attribute QUANTIFIERS1 {ForAll, Exists}
@attribute NUM3 NUMERIC
@attribute RELATIONALS3 {<, >, <=, >=}
@attribute TERM3 {t2, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1}
@attribute LOGICALS1 {And, Or}
@attribute TERM4 {t2, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1}
@attribute RELATIONALS4 {<, >, <=, >=}
@attribute NUM4 NUMERIC
@attribute TERM5 {t2, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1}
@attribute RELATIONALS5 {<, >, <=, >=}
@attribute NUM5 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,0,<=,t1,And,t1,<=,36086493,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2863.493201,Implies,ForAll,0,<=,t2,And,t2,<=,4786765,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,34.086214,TRUE
ForAll,0,<=,t1,And,t1,<=,20849710,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3108.238303,Implies,ForAll,0,<=,t2,And,t2,<=,3606527,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,36.364830,TRUE
ForAll,0,<=,t1,And,t1,<=,25930939,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3097.526835,Implies,ForAll,0,<=,t2,And,t2,<=,3206506,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,38.763509,TRUE
ForAll,0,<=,t1,And,t1,<=,23270279,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000.849054,Implies,ForAll,0,<=,t2,And,t2,<=,2016076,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,30.006894,TRUE
ForAll,0,<=,t1,And,t1,<=,33058467,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2863.851439,Implies,ForAll,0,<=,t2,And,t2,<=,5790967,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,31.427540,TRUE
ForAll,0,<=,t1,And,t1,<=,35900119,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2913.482270,Implies,ForAll,0,<=,t2,And,t2,<=,5602368,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,38.344470,TRUE
ForAll,0,<=,t1,And,t1,<=,36803699,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2854.944330,Implies,ForAll,0,<=,t2,And,t2,<=,4764695,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,33.581337,TRUE
ForAll,0,<=,t1,And,t1,<=,34909704,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3003.270163,Implies,ForAll,0,<=,t2,And,t2,<=,3516005,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35.196805,TRUE
ForAll,0,<=,t1,And,t1,<=,25629889,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3037.832841,Implies,ForAll,0,<=,t2,And,t2,<=,3161410,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,38.142151,TRUE
ForAll,0,<=,t1,And,t1,<=,21998912,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2905.024958,Implies,ForAll,0,<=,t2,And,t2,<=,2008504,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,33.471006,TRUE
ForAll,0,<=,t1,And,t1,<=,39160110,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2961.279564,Implies,ForAll,0,<=,t2,And,t2,<=,3530525,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35.838113,TRUE
ForAll,0,<=,t1,And,t1,<=,22599114,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2876.266051,Implies,ForAll,0,<=,t2,And,t2,<=,2183760,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,31.469952,TRUE
ForAll,0,<=,t1,And,t1,<=,24475445,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2904.298854,Implies,ForAll,0,<=,t2,And,t2,<=,4307639,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35.162560,TRUE
ForAll,0,<=,t1,And,t1,<=,38280326,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2972.113734,Implies,ForAll,0,<=,t2,And,t2,<=,5120217,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,38.648323,TRUE
ForAll,0,<=,t1,And,t1,<=,31004233,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3187.245762,Implies,ForAll,0,<=,t2,And,t2,<=,2714966,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,34.051843,TRUE
ForAll,0,<=,t1,And,t1,<=,22514243,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2848.099579,Implies,ForAll,0,<=,t2,And,t2,<=,4621993,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,34.195757,TRUE
ForAll,0,<=,t1,And,t1,<=,26680827,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2807.898768,Implies,ForAll,0,<=,t2,And,t2,<=,4646057,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,34.565206,TRUE
ForAll,0,<=,t1,And,t1,<=,39244874,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2981.062076,Implies,ForAll,0,<=,t2,And,t2,<=,2840746,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,39.824362,TRUE
ForAll,0,<=,t1,And,t1,<=,20501261,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2855.514354,Implies,ForAll,0,<=,t2,And,t2,<=,4870143,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,36.101604,TRUE
ForAll,0,<=,t1,And,t1,<=,23037347,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2913.702908,Implies,ForAll,0,<=,t2,And,t2,<=,5915531,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,39.735046,TRUE
ForAll,0,<=,t1,And,t1,<=,39822285,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2886.029297,Implies,ForAll,0,<=,t2,And,t2,<=,4153246,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,37.092332,TRUE
ForAll,0,<=,t1,And,t1,<=,39367759,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2821.835561,Implies,ForAll,0,<=,t2,And,t2,<=,5736763,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,31.655159,TRUE
ForAll,0,<=,t1,And,t1,<=,38616261,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3103.809546,Implies,ForAll,0,<=,t2,And,t2,<=,2318708,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,39.135640,TRUE
ForAll,0,<=,t1,And,t1,<=,23622270,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2924.571644,Implies,ForAll,0,<=,t2,And,t2,<=,4146304,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,37.423109,TRUE
ForAll,0,<=,t1,And,t1,<=,38872424,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3017.220243,Implies,ForAll,0,<=,t2,And,t2,<=,2607248,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,33.455439,TRUE
ForAll,0,<=,t1,And,t1,<=,30717708,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2974.772881,Implies,ForAll,0,<=,t2,And,t2,<=,4072554,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,38.383970,TRUE
ForAll,0,<=,t1,And,t1,<=,37323433,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2857.074973,Implies,ForAll,0,<=,t2,And,t2,<=,4287643,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,33.710376,TRUE
ForAll,0,<=,t1,And,t1,<=,35386001,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3102.295551,Implies,ForAll,0,<=,t2,And,t2,<=,3662756,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,39.014330,TRUE
ForAll,0,<=,t1,And,t1,<=,20803985,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2868.105089,Implies,ForAll,0,<=,t2,And,t2,<=,4357533,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,36.206288,TRUE
ForAll,0,<=,t1,And,t1,<=,32281632,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3002.301725,Implies,ForAll,0,<=,t2,And,t2,<=,3001363,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35.826579,TRUE
ForAll,0,<=,t1,And,t1,<=,36151159,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2844.803918,Implies,ForAll,0,<=,t2,And,t2,<=,5210428,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,37.697540,TRUE
ForAll,0,<=,t1,And,t1,<=,20532659,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2803.713798,Implies,ForAll,0,<=,t2,And,t2,<=,2281636,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35.312123,TRUE
ForAll,0,<=,t1,And,t1,<=,33224211,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3152.045170,Implies,ForAll,0,<=,t2,And,t2,<=,2161884,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,34.466749,TRUE
ForAll,0,<=,t1,And,t1,<=,29442393,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,2975.172982,Implies,ForAll,0,<=,t2,And,t2,<=,4402607,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,39.351644,TRUE
ForAll,0,<=,t1,And,t1,<=,20041205,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3136.213564,Implies,ForAll,0,<=,t2,And,t2,<=,3745713,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,39.386152,TRUE
