@relation all.2024-05-19_15_30_57.893598


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute TERM2 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute ARITHMETICS0 {+, -, *, /}
@attribute TERM3 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,36926991,<=,t,And,t,<=,91134091,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.517579,TRUE
ForAll,34365770,<=,t,And,t,<=,65773246,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.951448,TRUE
ForAll,40907613,<=,t,And,t,<=,65549386,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.051807,TRUE
ForAll,45037582,<=,t,And,t,<=,89612035,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.527033,TRUE
ForAll,27057348,<=,t,And,t,<=,78152139,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.521572,TRUE
ForAll,10917249,<=,t,And,t,<=,89228128,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.194226,TRUE
ForAll,35175106,<=,t,And,t,<=,97929261,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.858553,TRUE
ForAll,8492748,<=,t,And,t,<=,98195894,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.007043,TRUE
ForAll,42122960,<=,t,And,t,<=,92371704,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.715210,TRUE
ForAll,26340310,<=,t,And,t,<=,79034251,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.992630,TRUE
ForAll,37442892,<=,t,And,t,<=,72727901,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.072155,TRUE
ForAll,6057791,<=,t,And,t,<=,83475301,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.433348,TRUE
ForAll,6768794,<=,t,And,t,<=,92198437,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.751023,TRUE
ForAll,18860317,<=,t,And,t,<=,53213282,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.028687,TRUE
ForAll,17482321,<=,t,And,t,<=,62005468,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.428290,TRUE
ForAll,8168976,<=,t,And,t,<=,76021657,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.810451,TRUE
ForAll,6820455,<=,t,And,t,<=,94904644,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.864506,TRUE
ForAll,39422709,<=,t,And,t,<=,77976136,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.065721,TRUE
ForAll,4994787,<=,t,And,t,<=,65259258,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.279110,TRUE
ForAll,38582891,<=,t,And,t,<=,94034185,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.860869,TRUE
ForAll,40222495,<=,t,And,t,<=,98017508,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.134931,TRUE
ForAll,25903240,<=,t,And,t,<=,80900816,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.334606,TRUE
ForAll,49885451,<=,t,And,t,<=,99428695,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.450567,TRUE
ForAll,33276493,<=,t,And,t,<=,74206894,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.717262,TRUE
ForAll,34008959,<=,t,And,t,<=,57977549,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.548986,TRUE
ForAll,38853607,<=,t,And,t,<=,82214355,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.267098,TRUE
ForAll,24825143,<=,t,And,t,<=,66736872,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.373633,TRUE
ForAll,45368122,<=,t,And,t,<=,79119345,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.164978,TRUE
ForAll,25988843,<=,t,And,t,<=,53028769,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.592846,TRUE
ForAll,2070862,<=,t,And,t,<=,85507479,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.044222,TRUE
ForAll,47532328,<=,t,And,t,<=,56972960,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.571245,TRUE
ForAll,44696140,<=,t,And,t,<=,86304530,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.886024,TRUE
ForAll,41249385,<=,t,And,t,<=,77222709,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.691633,TRUE
ForAll,25912174,<=,t,And,t,<=,72620245,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.863614,TRUE
ForAll,36408776,<=,t,And,t,<=,74447638,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.572879,TRUE
ForAll,25540488,<=,t,And,t,<=,68175830,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.189350,TRUE
ForAll,42307398,<=,t,And,t,<=,90475154,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.665251,TRUE
ForAll,23566284,<=,t,And,t,<=,54569053,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.184722,TRUE
ForAll,25456422,<=,t,And,t,<=,83216270,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.256874,TRUE
ForAll,5737300,<=,t,And,t,<=,84241709,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.979946,TRUE
ForAll,22029863,<=,t,And,t,<=,92906061,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.828077,TRUE
ForAll,2296885,<=,t,And,t,<=,67840259,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.975343,TRUE
ForAll,22071240,<=,t,And,t,<=,81319262,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.953325,TRUE
ForAll,13698467,<=,t,And,t,<=,67225765,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.659703,TRUE
ForAll,6256629,<=,t,And,t,<=,76780729,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.376750,TRUE
ForAll,37811151,<=,t,And,t,<=,65049186,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.590852,TRUE
ForAll,3411273,<=,t,And,t,<=,84840080,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.431701,TRUE
ForAll,36081326,<=,t,And,t,<=,90724414,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.727795,TRUE
ForAll,13985309,<=,t,And,t,<=,83800193,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.306971,TRUE
ForAll,49347297,<=,t,And,t,<=,85802532,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.679137,TRUE
ForAll,38855727,<=,t,And,t,<=,51540201,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.015581,TRUE
ForAll,12258037,<=,t,And,t,<=,65148796,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.530875,TRUE
ForAll,6337454,<=,t,And,t,<=,87879158,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.277510,TRUE
ForAll,29306092,<=,t,And,t,<=,79997652,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.789657,TRUE
ForAll,40965044,<=,t,And,t,<=,88914100,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.311102,TRUE
ForAll,46307617,<=,t,And,t,<=,51715785,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.644008,TRUE
ForAll,10438916,<=,t,And,t,<=,95128308,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.563733,TRUE
ForAll,25544393,<=,t,And,t,<=,91435153,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.108858,TRUE
ForAll,23187795,<=,t,And,t,<=,94006337,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.535803,TRUE
ForAll,5492179,<=,t,And,t,<=,98081176,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.529407,TRUE
ForAll,48239523,<=,t,And,t,<=,88637444,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.400622,TRUE
ForAll,10032840,<=,t,And,t,<=,72652285,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.653424,TRUE
ForAll,555543,<=,t,And,t,<=,50123592,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.807937,TRUE
ForAll,44846578,<=,t,And,t,<=,82082626,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.028725,TRUE
ForAll,5606591,<=,t,And,t,<=,57347319,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.895553,TRUE
ForAll,47316180,<=,t,And,t,<=,52257985,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.357611,TRUE
ForAll,49727344,<=,t,And,t,<=,81529159,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.698127,TRUE
ForAll,32930233,<=,t,And,t,<=,79727431,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.435534,TRUE
ForAll,11326032,<=,t,And,t,<=,64880198,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.594129,TRUE
ForAll,44165762,<=,t,And,t,<=,52255594,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.203850,TRUE
ForAll,37871221,<=,t,And,t,<=,61279161,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.029993,TRUE
ForAll,40253100,<=,t,And,t,<=,86647205,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.393071,TRUE
ForAll,42603096,<=,t,And,t,<=,52178034,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.482000,TRUE
ForAll,26688854,<=,t,And,t,<=,86030145,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.511244,TRUE
ForAll,46193398,<=,t,And,t,<=,75832826,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.416057,TRUE
ForAll,42568540,<=,t,And,t,<=,61067674,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.687266,TRUE
ForAll,33264365,<=,t,And,t,<=,91006222,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.181815,TRUE
ForAll,35599179,<=,t,And,t,<=,54620418,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.964467,TRUE
ForAll,28378158,<=,t,And,t,<=,72049704,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.864422,TRUE
ForAll,46387973,<=,t,And,t,<=,71627168,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.021082,TRUE
ForAll,30146241,<=,t,And,t,<=,76022727,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.993110,TRUE
ForAll,30920765,<=,t,And,t,<=,65288369,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.022803,TRUE
ForAll,2905537,<=,t,And,t,<=,60277702,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.543792,TRUE
ForAll,35708843,<=,t,And,t,<=,62418319,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.142958,TRUE
ForAll,37347316,<=,t,And,t,<=,78543861,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.584032,TRUE
ForAll,20427751,<=,t,And,t,<=,57341189,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.990352,TRUE
ForAll,47808868,<=,t,And,t,<=,92833775,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.626030,TRUE
ForAll,43814213,<=,t,And,t,<=,71467548,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.851313,TRUE
ForAll,3766583,<=,t,And,t,<=,69394758,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.341995,TRUE
ForAll,16264887,<=,t,And,t,<=,81582464,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.738050,TRUE
ForAll,8328532,<=,t,And,t,<=,89850671,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.812020,TRUE
ForAll,26435459,<=,t,And,t,<=,97972673,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.970856,TRUE
ForAll,49022150,<=,t,And,t,<=,66644552,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.070352,TRUE
ForAll,29119317,<=,t,And,t,<=,97179296,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.683332,TRUE
ForAll,21174486,<=,t,And,t,<=,85880591,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.231706,TRUE
ForAll,45122996,<=,t,And,t,<=,96676304,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.750510,TRUE
ForAll,15312519,<=,t,And,t,<=,52969840,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.328878,TRUE
ForAll,24813067,<=,t,And,t,<=,52392856,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.843117,TRUE
ForAll,15761190,<=,t,And,t,<=,91878771,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.792757,TRUE
ForAll,40835620,<=,t,And,t,<=,97626873,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.915600,TRUE
ForAll,28340756,<=,t,And,t,<=,99197415,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.858662,TRUE
ForAll,30261236,<=,t,And,t,<=,87958343,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.263792,TRUE
ForAll,35516340,<=,t,And,t,<=,69800986,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.163333,TRUE
ForAll,44766804,<=,t,And,t,<=,64073018,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.236288,TRUE
ForAll,22283704,<=,t,And,t,<=,86584069,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.991572,TRUE
