@relation all.2024-05-19_15_30_57.935386


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute TERM2 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute IMP0 {Implies}
@attribute QUANTIFIERS1 {ForAll, Exists}
@attribute NUM3 NUMERIC
@attribute RELATIONALS3 {<, >, <=, >=}
@attribute TERM3 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS1 {And, Or}
@attribute TERM4 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS4 {<, >, <=, >=}
@attribute NUM4 NUMERIC
@attribute TERM5 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS5 {<, >, <=, >=}
@attribute NUM5 NUMERIC
@attribute LOGICALS2 {And, Or}
@attribute QUANTIFIERS2 {ForAll, Exists}
@attribute NUM6 NUMERIC
@attribute RELATIONALS6 {<, >, <=, >=}
@attribute TERM6 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS3 {And, Or}
@attribute TERM7 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS7 {<, >, <=, >=}
@attribute NUM7 NUMERIC
@attribute TERM8 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS8 {<, >, <=, >=}
@attribute NUM8 NUMERIC
@attribute IMP1 {Implies}
@attribute QUANTIFIERS3 {ForAll, Exists}
@attribute NUM9 NUMERIC
@attribute RELATIONALS9 {<, >, <=, >=}
@attribute TERM9 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS4 {And, Or}
@attribute TERM10 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS10 {<, >, <=, >=}
@attribute NUM10 NUMERIC
@attribute TERM11 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS11 {<, >, <=, >=}
@attribute NUM11 NUMERIC
@attribute LOGICALS5 {And, Or}
@attribute QUANTIFIERS4 {ForAll, Exists}
@attribute NUM12 NUMERIC
@attribute RELATIONALS12 {<, >, <=, >=}
@attribute TERM12 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS6 {And, Or}
@attribute TERM13 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS13 {<, >, <=, >=}
@attribute NUM13 NUMERIC
@attribute TERM14 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS14 {<, >, <=, >=}
@attribute NUM14 NUMERIC
@attribute IMP2 {Implies}
@attribute QUANTIFIERS5 {ForAll, Exists}
@attribute NUM15 NUMERIC
@attribute RELATIONALS15 {<, >, <=, >=}
@attribute TERM15 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS7 {And, Or}
@attribute TERM16 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS16 {<, >, <=, >=}
@attribute NUM16 NUMERIC
@attribute TERM17 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS17 {<, >, <=, >=}
@attribute NUM17 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,26413187,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2848.812021,Implies,ForAll,0,<=,t6,And,t6,<=,24777066,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,55.124889,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,31551651,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2928.986815,Implies,ForAll,0,<=,t6,And,t6,<=,23784966,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,74.187736,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30801312,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2850.258681,Implies,ForAll,0,<=,t6,And,t6,<=,23697288,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,65.419443,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,33931261,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3098.369394,Implies,ForAll,0,<=,t6,And,t6,<=,21478334,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,77.217425,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,38275453,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2984.440103,Implies,ForAll,0,<=,t6,And,t6,<=,17950086,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,74.320559,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,25446881,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2897.382516,Implies,ForAll,0,<=,t6,And,t6,<=,19068770,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,70.785951,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,21542792,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2948.124923,Implies,ForAll,0,<=,t6,And,t6,<=,22091432,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,61.235762,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,37614392,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2845.048428,Implies,ForAll,0,<=,t6,And,t6,<=,22063658,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,67.404596,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,32677237,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3050.663942,Implies,ForAll,0,<=,t6,And,t6,<=,16490120,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,74.639689,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,22778230,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3022.001308,Implies,ForAll,0,<=,t6,And,t6,<=,15450269,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,64.783439,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,23208480,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2961.469608,Implies,ForAll,0,<=,t6,And,t6,<=,22853897,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,67.132129,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,38222039,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2878.142575,Implies,ForAll,0,<=,t6,And,t6,<=,24300871,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,71.441801,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,29785073,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2870.427171,Implies,ForAll,0,<=,t6,And,t6,<=,15679831,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,57.522548,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,33820688,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3116.567091,Implies,ForAll,0,<=,t6,And,t6,<=,20477252,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,79.465779,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,32717749,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3152.979675,Implies,ForAll,0,<=,t6,And,t6,<=,22192968,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,78.559479,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,38009177,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2968.896320,Implies,ForAll,0,<=,t6,And,t6,<=,16924048,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,77.384369,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,25800845,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2954.799555,Implies,ForAll,0,<=,t6,And,t6,<=,18422213,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,63.203320,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,35353295,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2986.889447,Implies,ForAll,0,<=,t6,And,t6,<=,23184508,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,66.717669,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,24574793,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2896.648620,Implies,ForAll,0,<=,t6,And,t6,<=,20777285,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,52.848689,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,38436187,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3088.704601,Implies,ForAll,0,<=,t6,And,t6,<=,24760078,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,67.613266,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30403324,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3003.855427,Implies,ForAll,0,<=,t6,And,t6,<=,19161940,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,79.113695,TRUE
