@relation all.2024-05-19_15_23_36.561312


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute TERM2 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute IMP0 {Implies}
@attribute QUANTIFIERS1 {ForAll, Exists}
@attribute NUM3 NUMERIC
@attribute RELATIONALS3 {<, >, <=, >=}
@attribute TERM3 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute LOGICALS1 {And, Or}
@attribute TERM4 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS4 {<, >, <=, >=}
@attribute NUM4 NUMERIC
@attribute TERM5 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS5 {<, >, <=, >=}
@attribute NUM5 NUMERIC
@attribute LOGICALS2 {And, Or}
@attribute QUANTIFIERS2 {ForAll, Exists}
@attribute NUM6 NUMERIC
@attribute RELATIONALS6 {<, >, <=, >=}
@attribute TERM6 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute LOGICALS3 {And, Or}
@attribute TERM7 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS7 {<, >, <=, >=}
@attribute NUM7 NUMERIC
@attribute TERM8 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS8 {<, >, <=, >=}
@attribute NUM8 NUMERIC
@attribute IMP1 {Implies}
@attribute QUANTIFIERS3 {ForAll, Exists}
@attribute NUM9 NUMERIC
@attribute RELATIONALS9 {<, >, <=, >=}
@attribute TERM9 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute LOGICALS4 {And, Or}
@attribute TERM10 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS10 {<, >, <=, >=}
@attribute NUM10 NUMERIC
@attribute TERM11 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS11 {<, >, <=, >=}
@attribute NUM11 NUMERIC
@attribute LOGICALS5 {And, Or}
@attribute QUANTIFIERS4 {ForAll, Exists}
@attribute NUM12 NUMERIC
@attribute RELATIONALS12 {<, >, <=, >=}
@attribute TERM12 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute LOGICALS6 {And, Or}
@attribute TERM13 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS13 {<, >, <=, >=}
@attribute NUM13 NUMERIC
@attribute TERM14 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS14 {<, >, <=, >=}
@attribute NUM14 NUMERIC
@attribute IMP2 {Implies}
@attribute QUANTIFIERS5 {ForAll, Exists}
@attribute NUM15 NUMERIC
@attribute RELATIONALS15 {<, >, <=, >=}
@attribute TERM15 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute LOGICALS7 {And, Or}
@attribute TERM16 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS16 {<, >, <=, >=}
@attribute NUM16 NUMERIC
@attribute TERM17 {t1, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], t5, t6, t4, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t3, v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)]}
@attribute RELATIONALS17 {<, >, <=, >=}
@attribute NUM17 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2934.303868,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,62.434570,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2960.758278,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,69.892020,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2905.015635,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,71.364207,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2881.217427,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,65.062716,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2946.939003,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,50.560511,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2842.335355,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,63.485620,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2874.658063,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,74.664726,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3020.115281,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,71.659901,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2929.910420,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,68.075906,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2865.960988,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,52.468260,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2927.059949,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,67.505358,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2911.383541,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,77.479378,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2917.092975,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,63.528547,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2993.732114,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,73.860214,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2842.680748,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,60.735716,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3103.957028,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,75.205641,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2834.697619,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,67.703047,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2969.402655,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,64.399246,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2984.061542,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,71.111024,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2864.826863,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,61.724444,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30000000,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2813.306615,Implies,ForAll,0,<=,t6,And,t6,<=,20000000,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,76.086179,TRUE
